1332,INDIGO,KANPUR,BANGALORE,14/5/2020,3:14,5821
1318,ALLIANCE AIR,VISAKHAPATNAM,KANPUR,1/7/2020,20:57,4799
1314,QATAR AIRWAYS,AHMEDABAD,INDORE,5/7/2020,21:46,7380
1309,TRUJET,MEERUT,LUDHIANA,29/5/2020,9:38,4393
1350,TRUJET,LUDHIANA,VADODARA,1/5/2020,17:51,7362
1301,ETIHAD AIRWAYS,MUMBAI,AHMEDABAD,7/6/2020,3:7,7155
1336,QATAR AIRWAYS,THANE,AGRA,7/6/2020,8:48,5933
1333,SAUDI AIRLINES SAUDIA,VADODARA,NAGPUR,13/5/2020,8:11,6374
1306,ETIHAD AIRWAYS,VASAI-VIRAR,VARANASI,29/5/2020,20:18,8709
1313,AIRASIA INDIA,NASHIK,LUCKNOW,26/6/2020,15:27,9246
1340,ALLIANCE AIR,FARIDABAD,VARANASI,3/7/2020,18:35,7864
1323,VISTARA,GHAZIABAD,FARIDABAD,1/5/2020,16:33,8869
1307,ETIHAD AIRWAYS,NASHIK,NAGPUR,15/6/2020,22:12,7696
1337,AIRASIA INDIA,VISAKHAPATNAM,RAJKOT,2/7/2020,23:54,8776
1391,AIR INDIA,SURAT,NASHIK,25/6/2020,5:16,6006
1393,INDIGO,FARIDABAD,RAJKOT,4/7/2020,19:4,7556
1357,GOAIR,GHAZIABAD,PATNA,6/6/2020,13:59,8048
1352,AIR INDIA EXPRESS,THANE,BANGALORE,1/5/2020,9:49,9373
1384,VISTARA,NAGPUR,RAJKOT,3/6/2020,13:55,6138
1376,INDIGO,HYDERABAD,PIMPRI-CHINCHWAD,23/7/2020,22:52,4552
1381,AIRASIA INDIA,THANE,GHAZIABAD,25/6/2020,11:23,7624
1374,GOAIR,MUMBAI,PATNA,22/5/2020,19:28,7329
1366,SPICEJET,PATNA,THANE,25/6/2020,23:32,9031
1351,SAUDI AIRLINES SAUDIA,BANGALORE,KALYAN-DOMBIVLI,10/7/2020,1:24,6641
1382,VISTARA,PUNE,FARIDABAD,1/7/2020,18:49,4917
1388,ALLIANCE AIR,RAJKOT,LUCKNOW,29/5/2020,20:43,9723
1365,AIRASIA INDIA,SURAT,VISAKHAPATNAM,23/7/2020,1:34,7302
1360,GOAIR,LUCKNOW,VADODARA,1/5/2020,4:55,6833
1368,TRUJET,KANPUR,JAIPUR,20/6/2020,18:40,5493
1386,AIRASIA INDIA,THANE,AGRA,10/6/2020,15:24,5329
1354,VISTARA,NAGPUR,AHMEDABAD,3/6/2020,5:55,9575
1359,VISTARA,VARANASI,MUMBAI,2/7/2020,20:46,4789
1355,QATAR AIRWAYS,THANE,PUNE,30/7/2020,4:39,7423
1362,ETIHAD AIRWAYS,NASHIK,SURAT,3/7/2020,20:33,9639
1353,QATAR AIRWAYS,MEERUT,PATNA,12/7/2020,22:42,6121
1375,AIRASIA INDIA,PUNE,NAGPUR,27/5/2020,12:16,4533
1389,AIR INDIA,HYDERABAD,PIMPRI-CHINCHWAD,1/5/2020,4:40,5475
1372,GOAIR,KALYAN-DOMBIVLI,VASAI-VIRAR,2/7/2020,6:27,9407
1390,ALLIANCE AIR,HYDERABAD,MEERUT,5/5/2020,23:58,9833
1387,AIR INDIA EXPRESS,PATNA,VADODARA,13/5/2020,15:22,8770
1385,SAUDI AIRLINES SAUDIA,PIMPRI-CHINCHWAD,THANE,12/5/2020,19:21,7823
1378,AIR INDIA,BHOPAL,BANGALORE,11/7/2020,19:50,6877
1399,ETIHAD AIRWAYS,DELHI,CHENNAI,17/7/2020,21:16,6076
1370,AIRASIA INDIA,LUCKNOW,VASAI-VIRAR,11/6/2020,6:49,4314
1398,TRUJET,VADODARA,MUMBAI,24/6/2020,17:47,8153
1369,VISTARA,PIMPRI-CHINCHWAD,THANE,5/6/2020,10:56,8400
1397,GOAIR,KANPUR,INDORE,1/7/2020,14:12,5215
1358,AIR INDIA EXPRESS,PUNE,MEERUT,20/5/2020,10:19,8276
1395,TRUJET,CHENNAI,VADODARA,26/5/2020,3:22,6551
1396,SPICEJET,VISAKHAPATNAM,NASHIK,28/7/2020,12:14,8340
1363,AIRASIA INDIA,INDORE,BANGALORE,16/7/2020,0:38,6217
1361,AIR INDIA EXPRESS,KOLKATA,VADODARA,1/6/2020,5:1,7542
1380,SPICEJET,HYDERABAD,DELHI,15/7/2020,3:10,9802
1379,INDIGO,PUNE,AGRA,25/5/2020,16:51,5802
1371,AIR INDIA EXPRESS,PIMPRI-CHINCHWAD,LUCKNOW,25/6/2020,13:24,8731
1400,GOAIR,SURAT,NAGPUR,24/7/2020,13:42,9289
1364,ETIHAD AIRWAYS,INDORE,NASHIK,7/7/2020,0:37,4033
1356,AIRASIA INDIA,PATNA,LUCKNOW,19/7/2020,6:46,4167
1373,SPICEJET,VISAKHAPATNAM,PIMPRI-CHINCHWAD,21/5/2020,7:54,6344
1367,ALLIANCE AIR,KANPUR,VISAKHAPATNAM,2/7/2020,9:57,6591
1394,AIR INDIA,MUMBAI,HYDERABAD,15/5/2020,6:30,7956
1383,AIRASIA INDIA,VADODARA,DELHI,19/6/2020,19:29,4559
1377,QATAR AIRWAYS,MUMBAI,PUNE,15/6/2020,23:21,5548
1392,GOAIR,MUMBAI,RAJKOT,30/7/2020,20:6,7000
1421,SPICEJET,LUDHIANA,HYDERABAD,13/7/2020,16:30,5122
1433,ALLIANCE AIR,VARANASI,VASAI-VIRAR,1/6/2020,8:12,6999
1435,SPICEJET,PATNA,LUDHIANA,20/6/2020,22:15,7049
1414,AIRASIA INDIA,VISAKHAPATNAM,HYDERABAD,12/6/2020,3:21,8160
1419,GOAIR,VARANASI,LUCKNOW,9/5/2020,10:38,6393
1420,AIRASIA INDIA,CHENNAI,PUNE,4/7/2020,18:21,7208
1447,SPICEJET,AGRA,AHMEDABAD,14/5/2020,8:35,9646
1427,SAUDI AIRLINES SAUDIA,VARANASI,MEERUT,1/5/2020,21:40,4091
1441,SAUDI AIRLINES SAUDIA,THANE,VADODARA,18/5/2020,23:45,6742
1445,INDIGO,BHOPAL,FARIDABAD,15/6/2020,1:58,7799
1439,ALLIANCE AIR,KOLKATA,JAIPUR,13/5/2020,8:53,6428
1412,ALLIANCE AIR,FARIDABAD,VASAI-VIRAR,19/6/2020,9:45,8099
1417,ALLIANCE AIR,JAIPUR,KALYAN-DOMBIVLI,8/7/2020,17:43,4793
1437,SPICEJET,DELHI,PIMPRI-CHINCHWAD,14/7/2020,7:5,6355
1405,ALLIANCE AIR,FARIDABAD,INDORE,15/5/2020,0:16,4924
1424,ALLIANCE AIR,AGRA,KANPUR,19/6/2020,20:57,4346
1416,INDIGO,LUCKNOW,VASAI-VIRAR,17/7/2020,19:38,7484
1438,GOAIR,MEERUT,THANE,25/5/2020,13:24,5687
1449,ALLIANCE AIR,KALYAN-DOMBIVLI,VADODARA,22/5/2020,22:59,6971
1428,AIR INDIA EXPRESS,MUMBAI,KOLKATA,25/7/2020,11:43,8725
1436,VISTARA,INDORE,DELHI,29/6/2020,19:5,9841
1415,ALLIANCE AIR,LUDHIANA,FARIDABAD,21/5/2020,5:6,7120
1426,SPICEJET,PUNE,BHOPAL,2/7/2020,18:30,9719
1430,SPICEJET,MUMBAI,KALYAN-DOMBIVLI,2/6/2020,10:33,9040
1410,TRUJET,VASAI-VIRAR,MUMBAI,25/6/2020,7:37,9056
1431,AIR INDIA,MUMBAI,KOLKATA,18/5/2020,10:17,9216
1404,AIR INDIA EXPRESS,BHOPAL,DELHI,9/5/2020,14:49,9701
1406,INDIGO,AGRA,JAIPUR,16/6/2020,17:28,5622
1446,SPICEJET,MEERUT,FARIDABAD,19/5/2020,7:24,4106
1425,TRUJET,VARANASI,HYDERABAD,13/5/2020,7:25,4418
1402,TRUJET,SURAT,FARIDABAD,26/7/2020,7:53,8825
1423,GOAIR,FARIDABAD,AHMEDABAD,5/5/2020,2:26,6756
1413,QATAR AIRWAYS,RAJKOT,KANPUR,13/5/2020,4:53,6645
1411,SPICEJET,PIMPRI-CHINCHWAD,VISAKHAPATNAM,15/6/2020,4:11,4946
1409,AIR INDIA EXPRESS,VARANASI,AHMEDABAD,8/7/2020,0:7,9863
1422,QATAR AIRWAYS,NAGPUR,FARIDABAD,22/6/2020,6:6,7602
1429,SAUDI AIRLINES SAUDIA,BHOPAL,LUCKNOW,26/6/2020,20:29,4261
1444,AIRASIA INDIA,VADODARA,PATNA,18/7/2020,23:25,8881
1418,SAUDI AIRLINES SAUDIA,BANGALORE,KANPUR,14/6/2020,8:52,9513
1448,GOAIR,AGRA,LUDHIANA,23/7/2020,21:30,6759
1401,VISTARA,MUMBAI,HYDERABAD,29/6/2020,21:14,9257
1403,ALLIANCE AIR,CHENNAI,HYDERABAD,24/7/2020,23:15,4405
1434,QATAR AIRWAYS,DELHI,VASAI-VIRAR,10/5/2020,15:39,8281
1443,QATAR AIRWAYS,VADODARA,NASHIK,4/6/2020,9:39,7343
1440,VISTARA,KALYAN-DOMBIVLI,AHMEDABAD,28/5/2020,16:24,8525
1450,ALLIANCE AIR,RAJKOT,SURAT,27/5/2020,20:28,7589
1432,ALLIANCE AIR,SURAT,THANE,12/6/2020,13:49,5921
1407,TRUJET,THANE,KANPUR,19/5/2020,22:38,9553
1408,AIR INDIA EXPRESS,NAGPUR,LUDHIANA,10/5/2020,20:5,9603
1442,INDIGO,FARIDABAD,HYDERABAD,12/5/2020,6:54,5466
1468,VISTARA,KANPUR,AGRA,19/7/2020,18:54,4904
1467,ALLIANCE AIR,PATNA,KOLKATA,21/7/2020,10:30,9728
1497,AIR INDIA EXPRESS,THANE,JAIPUR,14/5/2020,11:9,9068
1454,ALLIANCE AIR,GHAZIABAD,VARANASI,24/6/2020,13:38,7061
1495,INDIGO,INDORE,VARANASI,20/5/2020,11:44,6117
1470,ALLIANCE AIR,PIMPRI-CHINCHWAD,PUNE,23/6/2020,23:25,6987
1477,ALLIANCE AIR,KOLKATA,VADODARA,8/7/2020,12:7,8660
1484,VISTARA,VADODARA,BANGALORE,7/5/2020,20:18,8029
1462,AIR INDIA,JAIPUR,VARANASI,13/6/2020,8:51,9959
1451,AIR INDIA,RAJKOT,HYDERABAD,15/5/2020,7:39,7582
1458,SPICEJET,PUNE,BANGALORE,18/7/2020,13:34,5433
1496,SAUDI AIRLINES SAUDIA,PUNE,MUMBAI,21/5/2020,2:58,6938
1455,SAUDI AIRLINES SAUDIA,FARIDABAD,VASAI-VIRAR,19/5/2020,2:43,8553
1498,VISTARA,VARANASI,FARIDABAD,23/7/2020,15:31,4997
1453,ALLIANCE AIR,DELHI,GHAZIABAD,11/5/2020,5:6,6412
1461,SAUDI AIRLINES SAUDIA,KOLKATA,PUNE,26/7/2020,21:38,5405
1500,SPICEJET,NASHIK,VASAI-VIRAR,15/7/2020,7:4,7417
1465,GOAIR,RAJKOT,VISAKHAPATNAM,20/5/2020,3:26,9674
1466,AIR INDIA EXPRESS,RAJKOT,AGRA,13/7/2020,21:42,7738
1492,TRUJET,KOLKATA,AHMEDABAD,5/7/2020,10:37,9053
1457,AIR INDIA,GHAZIABAD,NAGPUR,7/6/2020,18:24,6307
1482,ALLIANCE AIR,PATNA,VISAKHAPATNAM,26/6/2020,23:45,6446
1463,AIRASIA INDIA,VARANASI,NAGPUR,8/7/2020,16:4,5700
1464,AIRASIA INDIA,VARANASI,RAJKOT,7/5/2020,2:25,8205
1480,INDIGO,BHOPAL,PIMPRI-CHINCHWAD,17/6/2020,12:42,8926
1490,SAUDI AIRLINES SAUDIA,VADODARA,AHMEDABAD,15/5/2020,6:24,8075
1481,TRUJET,MUMBAI,DELHI,22/7/2020,17:1,8221
1479,INDIGO,VADODARA,INDORE,24/7/2020,5:44,8763
1485,AIR INDIA,KANPUR,PUNE,4/7/2020,22:22,5166
1488,SAUDI AIRLINES SAUDIA,PIMPRI-CHINCHWAD,JAIPUR,9/7/2020,10:43,7757
1459,ALLIANCE AIR,DELHI,DELHI,15/6/2020,6:0,4296
1475,AIR INDIA,KALYAN-DOMBIVLI,LUCKNOW,5/6/2020,3:26,9561
1473,AIR INDIA,CHENNAI,LUDHIANA,5/5/2020,19:57,7055
1452,VISTARA,THANE,LUDHIANA,27/7/2020,20:50,7581
1499,AIR INDIA,VASAI-VIRAR,NASHIK,8/6/2020,16:30,4127
1474,ETIHAD AIRWAYS,PUNE,VASAI-VIRAR,23/6/2020,22:59,6506
1493,GOAIR,PIMPRI-CHINCHWAD,GHAZIABAD,12/7/2020,6:7,8187
1471,AIRASIA INDIA,VISAKHAPATNAM,GHAZIABAD,25/5/2020,16:3,7508
1456,GOAIR,VASAI-VIRAR,HYDERABAD,3/6/2020,6:2,5098
1487,INDIGO,KALYAN-DOMBIVLI,VARANASI,28/7/2020,0:18,4063
1476,VISTARA,AGRA,AHMEDABAD,15/7/2020,18:38,5870
1472,QATAR AIRWAYS,BANGALORE,HYDERABAD,27/5/2020,8:52,8933
1494,AIRASIA INDIA,SURAT,KOLKATA,26/5/2020,18:7,6534
1478,VISTARA,BHOPAL,PUNE,20/6/2020,17:20,7326
1486,QATAR AIRWAYS,GHAZIABAD,INDORE,8/6/2020,22:33,8910
1483,TRUJET,NAGPUR,LUCKNOW,30/7/2020,2:30,9311
1460,SPICEJET,NASHIK,NAGPUR,14/5/2020,23:25,7979
1489,ETIHAD AIRWAYS,PIMPRI-CHINCHWAD,VASAI-VIRAR,21/6/2020,19:25,8235
1469,AIR INDIA,DELHI,MEERUT,9/5/2020,16:49,6764
1491,AIR INDIA EXPRESS,INDORE,KANPUR,5/6/2020,5:29,5280
1520,ETIHAD AIRWAYS,NAGPUR,KOLKATA,21/6/2020,9:27,9933
1550,QATAR AIRWAYS,VADODARA,THANE,23/5/2020,18:20,6884
1531,VISTARA,KANPUR,INDORE,22/5/2020,16:35,7995
1521,SAUDI AIRLINES SAUDIA,MEERUT,PUNE,29/6/2020,11:59,8509
1519,AIR INDIA EXPRESS,AHMEDABAD,LUCKNOW,19/6/2020,5:50,6552
1530,SAUDI AIRLINES SAUDIA,KANPUR,AHMEDABAD,27/7/2020,22:29,4918
1509,ALLIANCE AIR,BHOPAL,AGRA,27/7/2020,19:48,6497
1536,VISTARA,VASAI-VIRAR,PIMPRI-CHINCHWAD,22/6/2020,5:50,7186
1518,AIRASIA INDIA,KALYAN-DOMBIVLI,LUDHIANA,26/7/2020,7:0,5849
1528,ALLIANCE AIR,BHOPAL,DELHI,6/6/2020,13:24,7655
1537,TRUJET,JAIPUR,VISAKHAPATNAM,5/5/2020,8:32,7330
1546,QATAR AIRWAYS,HYDERABAD,THANE,3/6/2020,10:53,8544
1540,AIR INDIA,NASHIK,LUDHIANA,26/5/2020,2:15,4556
1533,ETIHAD AIRWAYS,PATNA,BANGALORE,23/5/2020,18:54,8891
1511,GOAIR,NAGPUR,VASAI-VIRAR,20/7/2020,23:27,4519
1502,INDIGO,PATNA,JAIPUR,11/7/2020,23:53,6957
1547,QATAR AIRWAYS,AHMEDABAD,VADODARA,13/6/2020,23:21,5818
1505,QATAR AIRWAYS,AHMEDABAD,DELHI,11/7/2020,6:17,4092
1541,GOAIR,VARANASI,AHMEDABAD,4/6/2020,12:53,5689
1501,SPICEJET,NASHIK,VASAI-VIRAR,21/6/2020,13:41,9527
1508,ETIHAD AIRWAYS,AGRA,KOLKATA,11/7/2020,9:9,6250
1542,SPICEJET,LUDHIANA,VASAI-VIRAR,21/7/2020,22:48,9275
1544,VISTARA,LUCKNOW,DELHI,18/5/2020,15:13,9365
1526,INDIGO,MUMBAI,KANPUR,24/6/2020,4:22,6096
1534,QATAR AIRWAYS,THANE,LUCKNOW,10/5/2020,13:1,7685
1539,ALLIANCE AIR,KALYAN-DOMBIVLI,MUMBAI,7/7/2020,10:18,9556
1525,VISTARA,MEERUT,HYDERABAD,4/6/2020,20:57,5020
1510,GOAIR,PATNA,VASAI-VIRAR,16/7/2020,7:1,5341
1513,ALLIANCE AIR,FARIDABAD,VADODARA,16/5/2020,18:42,9470
1503,QATAR AIRWAYS,PATNA,GHAZIABAD,18/5/2020,16:24,9450
1512,VISTARA,KANPUR,VASAI-VIRAR,16/7/2020,22:17,5970
1529,ETIHAD AIRWAYS,VARANASI,VARANASI,21/6/2020,22:10,9196
1506,AIR INDIA EXPRESS,DELHI,THANE,21/6/2020,17:58,7721
1527,AIR INDIA EXPRESS,VASAI-VIRAR,VASAI-VIRAR,27/5/2020,18:58,8006
1523,VISTARA,PATNA,BHOPAL,5/7/2020,17:14,4193
1507,ETIHAD AIRWAYS,DELHI,GHAZIABAD,3/6/2020,11:23,7135
1522,SPICEJET,NAGPUR,SURAT,2/6/2020,18:55,4929
1549,INDIGO,VADODARA,BANGALORE,20/6/2020,3:45,6825
1538,GOAIR,KANPUR,NAGPUR,27/6/2020,2:38,7461
1535,ETIHAD AIRWAYS,NASHIK,PIMPRI-CHINCHWAD,6/6/2020,16:24,6463
1504,ALLIANCE AIR,JAIPUR,MEERUT,11/7/2020,16:44,5240
1543,AIRASIA INDIA,VARANASI,VISAKHAPATNAM,16/7/2020,3:4,7602
1545,QATAR AIRWAYS,VADODARA,VADODARA,2/7/2020,19:44,5816
1516,AIRASIA INDIA,PATNA,KOLKATA,24/5/2020,7:8,9547
1532,AIR INDIA EXPRESS,RAJKOT,PIMPRI-CHINCHWAD,26/6/2020,20:4,9578
1515,INDIGO,MEERUT,PIMPRI-CHINCHWAD,30/5/2020,23:19,8402
1514,AIR INDIA EXPRESS,HYDERABAD,JAIPUR,15/7/2020,18:23,6809
1524,TRUJET,GHAZIABAD,PATNA,1/6/2020,11:56,6527
1517,AIRASIA INDIA,BANGALORE,VISAKHAPATNAM,18/6/2020,19:20,6035
1548,SAUDI AIRLINES SAUDIA,NAGPUR,GHAZIABAD,19/7/2020,3:49,5534
1575,INDIGO,VASAI-VIRAR,AHMEDABAD,24/6/2020,5:31,7592
1556,ALLIANCE AIR,PIMPRI-CHINCHWAD,KOLKATA,10/6/2020,10:22,8660
1566,GOAIR,KALYAN-DOMBIVLI,AHMEDABAD,7/5/2020,0:47,9242
1557,AIR INDIA,LUCKNOW,LUCKNOW,22/7/2020,2:8,8473
1559,TRUJET,LUCKNOW,LUDHIANA,4/6/2020,19:38,4009
1592,INDIGO,KALYAN-DOMBIVLI,KANPUR,5/7/2020,21:5,5218
1573,ETIHAD AIRWAYS,RAJKOT,HYDERABAD,30/6/2020,22:20,5727
1571,INDIGO,DELHI,PATNA,5/6/2020,0:40,8279
1597,AIRASIA INDIA,VADODARA,KALYAN-DOMBIVLI,11/6/2020,10:38,4979
1555,SAUDI AIRLINES SAUDIA,BANGALORE,THANE,18/5/2020,12:23,4718
1560,AIR INDIA EXPRESS,MUMBAI,MEERUT,22/5/2020,12:4,6431
1579,GOAIR,CHENNAI,KANPUR,4/7/2020,6:4,4102
1589,SAUDI AIRLINES SAUDIA,LUCKNOW,CHENNAI,9/6/2020,14:15,4527
1564,QATAR AIRWAYS,BHOPAL,BANGALORE,3/7/2020,4:45,9961
1582,VISTARA,LUDHIANA,HYDERABAD,24/6/2020,8:7,9077
1562,TRUJET,KALYAN-DOMBIVLI,NASHIK,10/6/2020,11:48,5366
1568,AIR INDIA,MEERUT,DELHI,22/5/2020,12:40,4861
1585,GOAIR,BANGALORE,LUCKNOW,26/6/2020,11:58,7323
1578,ALLIANCE AIR,BHOPAL,HYDERABAD,9/6/2020,18:6,4166
1588,SAUDI AIRLINES SAUDIA,VADODARA,NAGPUR,6/7/2020,3:58,6891
1554,VISTARA,HYDERABAD,MEERUT,29/7/2020,23:41,8897
1572,QATAR AIRWAYS,GHAZIABAD,SURAT,14/6/2020,16:38,9961
1553,QATAR AIRWAYS,NASHIK,KANPUR,26/6/2020,4:52,4715
1593,ALLIANCE AIR,VASAI-VIRAR,BANGALORE,18/5/2020,3:16,7074
1594,SAUDI AIRLINES SAUDIA,PATNA,SURAT,29/5/2020,18:33,8768
1590,SPICEJET,LUCKNOW,THANE,13/6/2020,8:17,9533
1598,QATAR AIRWAYS,VADODARA,BHOPAL,18/6/2020,6:21,9860
1577,ETIHAD AIRWAYS,MUMBAI,AGRA,29/5/2020,6:5,7995
1565,VISTARA,BANGALORE,SURAT,5/7/2020,23:33,4338
1561,VISTARA,THANE,VADODARA,25/5/2020,15:12,7891
1558,QATAR AIRWAYS,VISAKHAPATNAM,AGRA,9/6/2020,14:20,4469
1552,SPICEJET,NASHIK,MUMBAI,30/6/2020,8:26,5103
1551,AIRASIA INDIA,HYDERABAD,THANE,21/5/2020,23:45,9707
1576,AIRASIA INDIA,JAIPUR,MUMBAI,24/7/2020,16:35,6421
1583,AIR INDIA EXPRESS,MUMBAI,INDORE,10/5/2020,19:23,4777
1591,SAUDI AIRLINES SAUDIA,BANGALORE,AHMEDABAD,28/6/2020,3:33,8542
1570,VISTARA,PATNA,MUMBAI,14/5/2020,7:35,5779
1580,TRUJET,NAGPUR,NAGPUR,6/7/2020,2:52,9842
1587,QATAR AIRWAYS,GHAZIABAD,FARIDABAD,25/7/2020,18:10,6648
1584,ALLIANCE AIR,KANPUR,PIMPRI-CHINCHWAD,4/6/2020,9:41,5570
1581,SAUDI AIRLINES SAUDIA,RAJKOT,KOLKATA,10/5/2020,15:52,4871
1595,AIRASIA INDIA,KALYAN-DOMBIVLI,BHOPAL,26/5/2020,18:59,5858
1596,INDIGO,PATNA,HYDERABAD,2/6/2020,0:12,7651
1574,ALLIANCE AIR,LUDHIANA,BANGALORE,18/5/2020,7:55,6792
1586,SPICEJET,NASHIK,MEERUT,10/7/2020,23:15,6775
1563,TRUJET,DELHI,VADODARA,10/7/2020,11:52,5043
1599,INDIGO,MUMBAI,KOLKATA,22/6/2020,9:24,9665
1567,GOAIR,PUNE,VADODARA,9/6/2020,20:32,7550
1600,QATAR AIRWAYS,LUCKNOW,KALYAN-DOMBIVLI,3/6/2020,7:13,8129
1569,ALLIANCE AIR,KALYAN-DOMBIVLI,LUCKNOW,27/6/2020,15:49,8673
1605,VISTARA,PUNE,CHENNAI,3/7/2020,22:34,9517
1639,ALLIANCE AIR,VADODARA,FARIDABAD,17/5/2020,15:52,7386
1642,ALLIANCE AIR,PIMPRI-CHINCHWAD,KOLKATA,2/5/2020,21:31,4114
1637,GOAIR,KALYAN-DOMBIVLI,NAGPUR,6/5/2020,3:32,9205
1623,QATAR AIRWAYS,VADODARA,VISAKHAPATNAM,18/6/2020,22:22,5606
1628,SPICEJET,GHAZIABAD,PATNA,16/5/2020,13:25,4158
1636,VISTARA,DELHI,PUNE,1/5/2020,6:37,8523
1645,VISTARA,JAIPUR,LUCKNOW,30/7/2020,4:3,7690
1625,SAUDI AIRLINES SAUDIA,NASHIK,CHENNAI,29/5/2020,19:59,4242
1615,TRUJET,MUMBAI,BANGALORE,9/6/2020,21:34,9264
1633,SAUDI AIRLINES SAUDIA,KOLKATA,NAGPUR,10/5/2020,23:3,8210
1626,VISTARA,NASHIK,AGRA,26/5/2020,15:7,9892
1622,SAUDI AIRLINES SAUDIA,PUNE,NASHIK,21/7/2020,4:28,4165
1631,SAUDI AIRLINES SAUDIA,MUMBAI,BANGALORE,7/6/2020,21:46,7774
1627,QATAR AIRWAYS,AGRA,NAGPUR,12/7/2020,8:15,4133
1604,ETIHAD AIRWAYS,NASHIK,RAJKOT,3/6/2020,22:0,5732
1640,SPICEJET,FARIDABAD,JAIPUR,9/6/2020,14:27,8071
1608,GOAIR,BANGALORE,INDORE,21/7/2020,4:49,7163
1620,ETIHAD AIRWAYS,DELHI,PIMPRI-CHINCHWAD,13/7/2020,6:20,7118
1648,QATAR AIRWAYS,BANGALORE,KANPUR,30/7/2020,13:46,5024
1646,SAUDI AIRLINES SAUDIA,PUNE,KANPUR,8/7/2020,8:45,6417
1643,QATAR AIRWAYS,INDORE,CHENNAI,24/6/2020,6:36,8102
1638,INDIGO,SURAT,BHOPAL,30/7/2020,11:25,4109
1641,GOAIR,KOLKATA,MEERUT,22/7/2020,13:55,9539
1630,SPICEJET,MEERUT,GHAZIABAD,24/5/2020,9:25,7619
1602,SAUDI AIRLINES SAUDIA,AHMEDABAD,NASHIK,18/7/2020,4:50,7176
1618,QATAR AIRWAYS,PIMPRI-CHINCHWAD,PATNA,12/6/2020,6:44,8599
1617,VISTARA,SURAT,INDORE,5/5/2020,8:46,6025
1647,AIRASIA INDIA,SURAT,LUDHIANA,23/5/2020,22:25,6574
1619,VISTARA,PIMPRI-CHINCHWAD,DELHI,15/6/2020,4:54,4259
1609,ETIHAD AIRWAYS,VARANASI,NASHIK,19/5/2020,8:4,7354
1616,AIR INDIA EXPRESS,SURAT,BHOPAL,17/7/2020,6:53,6567
1635,AIR INDIA EXPRESS,BANGALORE,RAJKOT,20/6/2020,5:28,6868
1603,TRUJET,PATNA,PUNE,20/5/2020,22:56,7446
1606,SPICEJET,DELHI,VISAKHAPATNAM,7/7/2020,23:43,9600
1610,INDIGO,VARANASI,RAJKOT,2/6/2020,12:52,7337
1613,QATAR AIRWAYS,RAJKOT,PIMPRI-CHINCHWAD,11/5/2020,16:30,6807
1614,SPICEJET,NASHIK,PIMPRI-CHINCHWAD,29/5/2020,5:24,6807
1634,TRUJET,HYDERABAD,VARANASI,21/6/2020,10:24,7650
1629,AIRASIA INDIA,PUNE,RAJKOT,14/5/2020,23:26,9253
1611,ALLIANCE AIR,KANPUR,MUMBAI,14/5/2020,14:49,4611
1612,AIR INDIA EXPRESS,FARIDABAD,MEERUT,29/7/2020,19:22,7054
1624,SPICEJET,PATNA,JAIPUR,2/5/2020,13:5,5383
1650,AIR INDIA EXPRESS,CHENNAI,RAJKOT,30/5/2020,10:10,7249
1632,TRUJET,DELHI,KOLKATA,17/6/2020,15:0,7307
1644,ALLIANCE AIR,VASAI-VIRAR,NASHIK,26/5/2020,1:13,6999
1649,TRUJET,MEERUT,JAIPUR,16/6/2020,10:9,8289
1607,QATAR AIRWAYS,HYDERABAD,KANPUR,24/5/2020,5:59,7980
1601,GOAIR,PATNA,PUNE,29/7/2020,21:45,9889
1621,AIRASIA INDIA,PIMPRI-CHINCHWAD,HYDERABAD,10/5/2020,15:46,8378
1669,AIRASIA INDIA,MUMBAI,FARIDABAD,25/7/2020,11:48,6676
1690,TRUJET,KOLKATA,RAJKOT,17/5/2020,8:25,5477
1678,INDIGO,MUMBAI,PATNA,2/5/2020,10:2,4106
1673,SAUDI AIRLINES SAUDIA,LUCKNOW,BANGALORE,12/7/2020,4:44,4178
1696,ALLIANCE AIR,VISAKHAPATNAM,VASAI-VIRAR,27/5/2020,0:45,6155
1659,ALLIANCE AIR,GHAZIABAD,PATNA,19/5/2020,9:2,7936
1677,VISTARA,LUDHIANA,MEERUT,12/6/2020,1:37,8945
1680,QATAR AIRWAYS,FARIDABAD,PUNE,26/7/2020,11:21,9999
1654,INDIGO,PIMPRI-CHINCHWAD,NAGPUR,28/7/2020,3:55,6296
1699,SPICEJET,NAGPUR,CHENNAI,2/7/2020,4:53,9508
1666,AIRASIA INDIA,VASAI-VIRAR,AHMEDABAD,30/5/2020,22:2,5528
1663,QATAR AIRWAYS,VARANASI,MUMBAI,20/7/2020,12:17,7718
1687,SPICEJET,LUDHIANA,DELHI,19/7/2020,21:29,8968
1676,GOAIR,KANPUR,AGRA,17/7/2020,5:54,5021
1695,AIRASIA INDIA,VISAKHAPATNAM,AHMEDABAD,27/6/2020,8:1,5858
1674,ALLIANCE AIR,VISAKHAPATNAM,KOLKATA,17/5/2020,1:55,5367
1665,TRUJET,AGRA,NAGPUR,27/6/2020,2:14,7708
1688,SPICEJET,PIMPRI-CHINCHWAD,NAGPUR,25/7/2020,10:50,7368
1685,SPICEJET,PIMPRI-CHINCHWAD,VISAKHAPATNAM,11/5/2020,17:58,9540
